Salmon Recovery Region,Federal Status,Stock Numbers,Waterbody Name,Species,Run Type,Migration Year,Occupied River Miles,Abundance,Density,Comments,Local Biologist Name,Last Update
Snake River,Threatened,6861,Touchet River,Steelhead,Summer,2008,94.10,"62,730",667,Single Partial Capture Trap This dataset has historically included steelhead migrants = 80 mm from our FIFO funded project,Michael Gallinat,02/03/2016 10:57:55 AM
Snake River,Threatened,6861,Touchet River,Steelhead,Summer,2010,94.10,"39,623",421,Single Partial Capture Trap This dataset has historically included steelhead migrants = 80 mm from our FIFO funded project,Michael Gallinat,02/03/2016 10:58:03 AM
Snake River,Threatened,6861,Touchet River,Steelhead,Summer,2011,94.10,"44,912",477,"Steelhead Bio. and Local Fish Manager decided they wanted estimates for 80-124 mm (19,757) and 125 mm (25,155) This dataset has historically included steelhead migrants = 80 mm from our FIFO funded project",Michael Gallinat,02/03/2016 10:58:26 AM
Snake River,Threatened,6861,Touchet River,Steelhead,Summer,2012,94.10,"14,451",154,"Steelhead Bio. and Local Fish Manager decided they wanted estimates for 80-124 mm (4,266) and 125 mm (10,185) This dataset has historically included steelhead migrants = 80 mm from our FIFO funded project",Michael Gallinat,02/03/2016 10:58:34 AM
Snake River,Threatened,6861,Touchet River,Steelhead,Summer,2013,94.10,"22,925",244,"Steelhead Bio. and Local Fish Manager decided they wanted estimates for 80-124 mm (10,702) and 125 mm (12,223) This dataset has historically included steelhead migrants = 80 mm from our FIFO funded project",Michael Gallinat,02/03/2016 10:58:42 AM
Snake River,Threatened,6861,Touchet River,Steelhead,Summer,2014,94.10,"28,375",302,>= 80 mm This dataset has historically included steelhead migrants = 80 mm from our FIFO funded project,Michael Gallinat,02/03/2016 10:58:55 AM
Snake River,Threatened,6861,Touchet River,Steelhead,Summer,2015,94.10,"14,416",153,This dataset has historically included steelhead migrants = 80 mm from our FIFO funded project,Michael Gallinat,02/03/2016 10:57:45 AM
Snake River,Threatened,6861,Touchet River,Steelhead,Summer,2016,,"42,701",,Trap pulled for winter due to high flows and debris.,Michael Gallinat,08/31/2018 11:04:24 AM
Snake River,Threatened,6861,Touchet River,Steelhead,Summer,2017,,"33,431",,Trap pulled for winter due to high flows and debris.,Michael Gallinat,08/31/2018 11:06:16 AM
Snake River,Threatened,6861,Touchet River,Steelhead,Summer,2018,,"10,518",,Trap pulled for winter due to high flows and debris.,Michael Gallinat,08/31/2018 11:03:32 AM
Snake River,Threatened,6861,Touchet River,Steelhead,Summer,2019,,"29,356",,,Michael Gallinat,04/30/2020 01:47:05 PM
Snake River,Threatened,6868,Tucannon River,Steelhead,Summer,1998,75.70,"30,060",397,,Michael Gallinat,07/24/2015 01:59:05 PM
Snake River,Threatened,6868,Tucannon River,Steelhead,Summer,1999,75.70,"17,990",238,,Michael Gallinat,07/24/2015 01:59:05 PM
Snake River,Threatened,6868,Tucannon River,Steelhead,Summer,2000,75.70,"17,758",235,,Michael Gallinat,07/24/2015 01:59:05 PM
Snake River,Threatened,6868,Tucannon River,Steelhead,Summer,2001,75.70,"22,636",299,Single Partial Capture Trap,Michael Gallinat,02/03/2016 01:15:05 PM
Snake River,Threatened,6868,Tucannon River,Steelhead,Summer,2002,75.70,"7,818",103,,Michael Gallinat,07/24/2015 01:59:05 PM
Snake River,Threatened,6868,Tucannon River,Steelhead,Summer,2003,75.70,"16,688",220,Single Partial Capture Trap,Michael Gallinat,02/03/2016 01:15:16 PM
Snake River,Threatened,6868,Tucannon River,Steelhead,Summer,2004,75.70,"13,124",173,Single Partial Capture Trap,Michael Gallinat,02/03/2016 01:15:49 PM
Snake River,Threatened,6868,Tucannon River,Steelhead,Summer,2005,75.70,"15,812",209,Single Partial Capture Trap,Michael Gallinat,02/03/2016 01:16:24 PM
Snake River,Threatened,6868,Tucannon River,Steelhead,Summer,2006,75.70,"9,092",120,Single Partial Capture Trap,Michael Gallinat,02/03/2016 01:16:34 PM
Snake River,Threatened,6868,Tucannon River,Steelhead,Summer,2007,75.70,"11,500",152,Single Partial Capture Trap,Michael Gallinat,02/03/2016 01:15:38 PM
Snake River,Threatened,6868,Tucannon River,Steelhead,Summer,2008,75.70,"26,099",345,Single Partial Capture Trap,Michael Gallinat,02/03/2016 01:15:28 PM
Snake River,Threatened,6868,Tucannon River,Steelhead,Summer,2009,75.70,"9,033",119,Single Partial Capture Trap,Michael Gallinat,02/03/2016 01:16:02 PM
Snake River,Threatened,6868,Tucannon River,Steelhead,Summer,2010,75.70,"15,348",203,Single Partial Capture Trap,Michael Gallinat,02/03/2016 01:16:45 PM
Snake River,Threatened,6868,Tucannon River,Steelhead,Summer,2011,75.70,"27,288",360,,Michael Gallinat,07/24/2015 01:59:05 PM
Snake River,Threatened,6868,Tucannon River,Steelhead,Summer,2012,75.70,"25,636",339,,Michael Gallinat,07/24/2015 01:59:05 PM
Snake River,Threatened,6868,Tucannon River,Steelhead,Summer,2013,75.70,"23,269",307,,Michael Gallinat,07/24/2015 01:59:05 PM
Snake River,Threatened,6868,Tucannon River,Steelhead,Summer,2014,75.70,"16,194",214,,Michael Gallinat,02/03/2016 01:16:14 PM
Snake River,Threatened,6868,Tucannon River,Steelhead,Summer,2015,75.70,"5,322",70,,Michael Gallinat,02/03/2016 01:20:46 PM
Snake River,Threatened,6868,Tucannon River,Steelhead,Summer,2016,,"25,047",,,Michael Gallinat,08/17/2017 02:40:58 PM
Snake River,Threatened,6868,Tucannon River,Steelhead,Summer,2017,,"20,391",,,Michael Gallinat,04/30/2020 01:21:17 PM
Snake River,Threatened,6868,Tucannon River,Steelhead,Summer,2018,,"23,797",,,Michael Gallinat,04/30/2020 01:19:13 PM
Snake River,Threatened,6868,Tucannon River,Steelhead,Summer,2019,,"20,534",,,Michael Gallinat,04/30/2020 01:28:17 PM
Snake River,Threatened,6875,Asotin Creek,Steelhead,Summer,2004,43.40,"45,744","1,054",a very low percentage of our emigrants at the smolt trap are “true smolts”,Ethan Crawford,02/03/2016 11:31:07 AM
Snake River,Threatened,6875,Asotin Creek,Steelhead,Summer,2005,43.40,"27,287",629,a very low percentage of our emigrants at the smolt trap are “true smolts”,Ethan Crawford,02/03/2016 11:31:16 AM
Snake River,Threatened,6875,Asotin Creek,Steelhead,Summer,2006,43.40,"36,568",843,a very low percentage of our emigrants at the smolt trap are “true smolts”,Ethan Crawford,02/03/2016 11:31:22 AM
Snake River,Threatened,6875,Asotin Creek,Steelhead,Summer,2007,43.40,"50,375","1,161",a very low percentage of our emigrants at the smolt trap are “true smolts”,Ethan Crawford,02/03/2016 11:31:29 AM
Snake River,Threatened,6875,Asotin Creek,Steelhead,Summer,2008,43.40,"36,766",847,Single Partial Capture Trap a very low percentage of our emigrants at the smolt trap are “true smolts”,Ethan Crawford,02/03/2016 11:31:38 AM
Snake River,Threatened,6875,Asotin Creek,Steelhead,Summer,2009,43.40,"25,466",587,Truncated season because of flows. a very low percentage of our emigrants at the smolt trap are “true smolts”,Ethan Crawford,02/03/2016 11:31:47 AM
Snake River,Threatened,6875,Asotin Creek,Steelhead,Summer,2010,43.40,"23,261",536,a very low percentage of our emigrants at the smolt trap are “true smolts”,Ethan Crawford,02/03/2016 11:31:54 AM
Snake River,Threatened,6875,Asotin Creek,Steelhead,Summer,2011,43.40,"40,866",942,Too few fish for efficiency trials. a very low percentage of our emigrants at the smolt trap are “true smolts”,Ethan Crawford,02/03/2016 11:32:02 AM
Snake River,Threatened,6875,Asotin Creek,Steelhead,Summer,2012,43.40,"43,376",999,a very low percentage of our emigrants at the smolt trap are “true smolts”,Ethan Crawford,02/03/2016 11:32:08 AM
Snake River,Threatened,6875,Asotin Creek,Steelhead,Summer,2013,43.40,"42,604",982,a very low percentage of our emigrants at the smolt trap are “true smolts”,Ethan Crawford,02/03/2016 11:32:16 AM
Snake River,Threatened,6875,Asotin Creek,Steelhead,Summer,2014,,"50,389",,,Ethan Crawford,08/17/2017 02:54:26 PM
Snake River,Threatened,6875,Asotin Creek,Steelhead,Summer,2015,,"22,174",,,Ethan Crawford,08/17/2017 02:57:12 PM
Snake River,Threatened,6875,Asotin Creek,Steelhead,Summer,2016,,"31,000",,This estimate (and confidence intervals) was (were) recalculated using Rawding’s HBM method after reporting. ,Ethan Crawford,08/31/2018 11:24:42 AM
Snake River,Threatened,6875,Asotin Creek,Steelhead,Summer,2017,,"36,682",,Trap pulled between 3/11 and 4/5.,Michael Herr,08/31/2018 11:19:55 AM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,1994,,"39,723",,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,1995,,"8,662",,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,1996,,"16,472",,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,1997,,"3,830",,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,1998,,"15,475",,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,1999,,"28,334",,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2000,,"23,068",,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2001,,"10,661",,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2002,,"40,831",,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2003,,"86,482",,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2004,,"90,948",,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2005,,"16,755",,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2006,,"72,080",,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2007,,"69,064",,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2008,,"45,050",,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2009,,"25,809",,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2010,,"35,023",,,Mclain Johnson,02/03/2016 10:03:22 AM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2011,,"30,959",,,Mclain Johnson,02/03/2016 10:13:13 AM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2012,,"47,511",,,Mclain Johnson,02/03/2016 10:14:12 AM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2013,,"37,185",,,Mclain Johnson,02/03/2016 10:16:21 AM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2014,,"34,334",,,Mclain Johnson,02/03/2016 10:17:03 AM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2015,,"116,906",,,Mclain Johnson,07/05/2016 10:16:31 AM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2016,,"117,653",,Fry not included in production model,Josh Williams,03/07/2017 04:28:47 PM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2017,,"148,407",,Excludes fry,Josh Williams,04/28/2020 10:36:49 AM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2018,,"57,959",,Excludes fry,Josh Williams,04/28/2020 11:20:13 AM
Upper Columbia River,Endangered,1770,Chiwawa River,Chinook,Spring,2019,,"107,053",,Excludes fry,Josh Williams,04/28/2020 11:25:09 AM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2000,174.10,"32,837",189,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2001,174.10,"13,583",78,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2002,174.10,"76,643",440,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2003,174.10,"243,516","1,399",,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2004,174.10,"165,116",948,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2005,174.10,"70,738",406,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2006,174.10,"55,619",319,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2007,174.10,"302,116","1,735",,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2008,174.10,"85,558",491,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2009,174.10,"60,219",346,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2010,174.10,"82,137",472,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2011,174.10,,,Did not operate trap.,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2012,174.10,,,Did not operate trap.,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2013,174.10,"89,917",516,,Mclain Johnson,02/03/2016 11:48:28 AM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2014,174.10,"67,973",390,,Mclain Johnson,02/03/2016 11:50:16 AM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2015,174.10,"58,595",337,,Mclain Johnson,07/05/2016 10:26:39 AM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2016,,"36,752",,,Josh Williams,03/07/2017 04:02:15 PM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2017,,"130,426",,,Josh Williams,08/30/2018 04:41:39 PM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2018,,"99,045",,,Josh Williams,04/28/2020 10:58:08 AM
Upper Columbia River,Endangered,1770,Wenatchee River,Chinook,Spring,2019,,"101,793",,,Josh Williams,04/28/2020 11:07:17 AM
Upper Columbia River,Endangered,1824,Methow River,Chinook,Spring,2004,177.50,"36,269",204,2003 Brood,David Grundy,09/29/2016 11:15:11 AM
Upper Columbia River,Endangered,1824,Methow River,Chinook,Spring,2005,177.50,"15,306",86,Did not operate trap!,David Grundy,09/29/2016 11:18:33 AM
Upper Columbia River,Endangered,1824,Methow River,Chinook,Spring,2006,177.50,"33,359",188,2005 Brood,David Grundy,09/29/2016 11:21:37 AM
Upper Columbia River,Endangered,1824,Methow River,Chinook,Spring,2007,177.50,"36,623",206,2006 Brood,David Grundy,09/29/2016 11:24:41 AM
Upper Columbia River,Endangered,1824,Methow River,Chinook,Spring,2008,177.50,"32,940",186,2007 Brood,David Grundy,09/29/2016 11:28:58 AM
Upper Columbia River,Endangered,1824,Methow River,Chinook,Spring,2009,177.50,"8,111",46,2008 Brood,David Grundy,09/29/2016 11:32:21 AM
Upper Columbia River,Endangered,1824,Methow River,Chinook,Spring,2010,177.50,"10,904",61,2009 Brood,David Grundy,09/29/2016 11:35:25 AM
Upper Columbia River,Endangered,1824,Methow River,Chinook,Spring,2011,177.50,"38,589",217,2010 Brood,David Grundy,09/29/2016 11:38:32 AM
Upper Columbia River,Endangered,1824,Methow River,Chinook,Spring,2012,177.50,"59,747",337,2011 Brood,David Grundy,09/29/2016 11:41:56 AM
Upper Columbia River,Endangered,1824,Methow River,Chinook,Spring,2013,177.50,"37,212",210,2012 Brood,David Grundy,09/29/2016 11:44:55 AM
Upper Columbia River,Endangered,1824,Methow River,Chinook,Spring,2014,177.50,"59,141",333,2013 Brood,David Grundy,09/29/2016 11:48:13 AM
Upper Columbia River,Endangered,1824,Methow River,Chinook,Spring,2015,177.50,"50,151",283,2014 Brood,David Grundy,09/29/2016 11:51:43 AM
Upper Columbia River,Endangered,1824,Methow River,Chinook,Spring,2016,,"41,177",,2015 Brood,David Grundy,08/16/2017 02:47:25 PM
Upper Columbia River,Endangered,1824,Methow River,Chinook,Spring,2017,,"33,880",,2016 Brood,David Grundy,09/19/2018 09:17:12 AM
Upper Columbia River,Endangered,1824,Methow River,Chinook,Spring,2018,,"14,239",,2017 Brood,David Grundy,09/23/2020 01:07:36 PM
Upper Columbia River,Endangered,1824,Methow River,Chinook,Spring,2019,,"17,822",,2018 Brood,David Grundy,09/23/2020 01:27:23 PM
Upper Columbia River,Endangered,1824,Twisp River,Chinook,Spring,2005,28.80,"2,119",74,2004 Brood,David Grundy,09/29/2016 09:58:14 AM
Upper Columbia River,Endangered,1824,Twisp River,Chinook,Spring,2006,28.80,"8,469",294,2005 Brood,David Grundy,09/29/2016 10:02:58 AM
Upper Columbia River,Endangered,1824,Twisp River,Chinook,Spring,2007,28.80,"4,860",169,2006 Brood,David Grundy,09/29/2016 10:06:22 AM
Upper Columbia River,Endangered,1824,Twisp River,Chinook,Spring,2008,28.80,"20,596",715,2007 Brood,David Grundy,09/29/2016 10:10:26 AM
Upper Columbia River,Endangered,1824,Twisp River,Chinook,Spring,2009,28.80,"12,686",440,2008 Brood,David Grundy,09/29/2016 10:14:08 AM
Upper Columbia River,Endangered,1824,Twisp River,Chinook,Spring,2010,28.80,"8,075",280,2009 Brood,David Grundy,09/29/2016 10:17:58 AM
Upper Columbia River,Endangered,1824,Twisp River,Chinook,Spring,2011,28.80,"7,607",264,2010 Brood Variance information for the 891 over-winter migrants estimated using PIT interrogation information is unknown.,David Grundy,09/29/2016 10:35:21 AM
Upper Columbia River,Endangered,1824,Twisp River,Chinook,Spring,2012,28.80,"13,059",453,2011 Brood The 2711 over-winter migrants were estimated using PIT interrogation information.,David Grundy,09/29/2016 10:41:22 AM
Upper Columbia River,Endangered,1824,Twisp River,Chinook,Spring,2013,28.80,"11,264",391,2012 Brood The 3694 over-winter migrants were estimated using PIT interrogation information.,David Grundy,09/29/2016 10:47:27 AM
Upper Columbia River,Endangered,1824,Twisp River,Chinook,Spring,2014,28.80,"25,695",892,2013 Brood The 3338 over-winter migrants were estimated using PIT interrogation information.,David Grundy,09/29/2016 10:54:58 AM
Upper Columbia River,Endangered,1824,Twisp River,Chinook,Spring,2015,28.80,"28,131",977,"2014 Brood The 3,468 over-winter migrants were estimated using PIT interrogation information.",David Grundy,08/16/2017 02:12:49 PM
Upper Columbia River,Endangered,1824,Twisp River,Chinook,Spring,2016,,"20,540",,2015 Brood The 142 over-winter migrants were estimated using PIT interrogation information.,David Grundy,09/19/2018 10:16:11 AM
Upper Columbia River,Endangered,1824,Twisp River,Chinook,Spring,2017,,"31,036",,"2016 Brood The 1,327 over-winter migrants were estimated using PIT interrogation information.",David Grundy,09/23/2020 03:07:35 PM
Upper Columbia River,Endangered,1824,Twisp River,Chinook,Spring,2018,,"10,376",,2017 Brood The 643 over-winter migrants were estimated using PIT interrogation information.,David Grundy,09/23/2020 03:35:00 PM
Upper Columbia River,Endangered,1824,Twisp River,Chinook,Spring,2019,,"23,605",,2018 Brood The parr estimate does not yet include the over-winter migrants estimated using the PIT tag data.,David Grundy,09/23/2020 03:52:49 PM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2000,174.10,"9,572,392","54,982",,,07/24/2015 01:59:05 PM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2001,174.10,"1,299,476","7,464",,,07/24/2015 01:59:05 PM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2002,174.10,"8,229,920","47,271",,,07/24/2015 01:59:05 PM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2003,174.10,"13,167,855","75,634",,,07/24/2015 01:59:05 PM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2004,174.10,"20,336,968","116,812",,,07/24/2015 01:59:05 PM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2005,174.10,"14,764,141","84,803",,,07/24/2015 01:59:05 PM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2006,174.10,"11,612,939","66,703",,,07/24/2015 01:59:05 PM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2007,174.10,"9,397,044","53,975",,,07/24/2015 01:59:05 PM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2008,174.10,"4,470,672","25,679",,,07/24/2015 01:59:05 PM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2009,174.10,"4,309,496","24,753",,,07/24/2015 01:59:05 PM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2010,174.10,"6,695,977","38,461",,,07/24/2015 01:59:05 PM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2011,174.10,,,Did not operate trap.,,07/24/2015 01:59:05 PM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2012,174.10,,,Did not operate trap.,,07/24/2015 01:59:05 PM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2013,174.10,"9,333,214","53,608",,,07/24/2015 01:59:05 PM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2014,174.10,"11,936,928","68,564",,John Walter,07/24/2015 01:59:05 PM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2015,174.10,"14,157,778","81,320",,Josh Williams,07/14/2016 11:05:26 AM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2016,,"4,023,310",,,Josh Williams,03/07/2017 04:05:07 PM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2017,,"7,593,243",,,Josh Williams,08/30/2018 04:48:37 PM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2018,,"5,823,795",,,Josh Williams,04/28/2020 11:00:36 AM
Upper Columbia River,Not Warranted,1768,Wenatchee River,Chinook,Summer,2019,,"2,439,434",,,Josh Williams,04/28/2020 11:09:10 AM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2000,222.10,"33,255",150,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2001,222.10,"27,114",122,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2002,222.10,"36,790",166,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2003,222.10,"32,710",147,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2004,222.10,"32,344",146,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2005,222.10,"41,414",186,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2006,222.10,"17,499",79,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2007,222.10,"85,443",385,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2008,222.10,"31,902",144,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2009,222.10,"27,513",124,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2010,222.10,"36,826",166,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2011,222.10,,,Did not operate trap.,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2012,222.10,,,Did not operate trap.,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2013,222.10,"10,813",49,,Mclain Johnson,07/24/2015 01:59:05 PM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2014,222.10,,,***NO PRODUCTION ESTIMATE DUE TO ZERO EFFICIENCY TRIALS***,Mclain Johnson,07/05/2016 10:51:06 AM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2015,222.10,"8,632",39,,Mclain Johnson,07/05/2016 10:29:46 AM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2016,,"10,135",,Fry not included in estimate model,Josh Williams,03/07/2017 04:08:36 PM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2017,,"5,784",,Excludes fry,Josh Williams,04/28/2020 10:37:36 AM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2018,,"9,758",,Excludes fry,Josh Williams,04/28/2020 11:02:43 AM
Upper Columbia River,Threatened,6896,Wenatchee River,Steelhead,Summer,2019,,"8,050",,Excludes fry,Josh Williams,04/28/2020 11:16:02 AM
Upper Columbia River,Threatened,6912,Methow River,Steelhead,Summer,2007,208.70,"15,485",74,2003-2006 Brood,David Grundy,09/29/2016 01:06:44 PM
Upper Columbia River,Threatened,6912,Methow River,Steelhead,Summer,2008,208.70,"11,036",53,2004-2007 Brood,David Grundy,09/29/2016 01:08:01 PM
Upper Columbia River,Threatened,6912,Methow River,Steelhead,Summer,2009,208.70,"32,086",154,2005-2008 Brood,David Grundy,09/29/2016 01:09:52 PM
Upper Columbia River,Threatened,6912,Methow River,Steelhead,Summer,2010,208.70,"21,756",104,2006-2009 Brood,David Grundy,09/29/2016 01:11:36 PM
Upper Columbia River,Threatened,6912,Methow River,Steelhead,Summer,2011,208.70,"16,353",78,2007-2010 Brood,David Grundy,09/29/2016 01:13:25 PM
Upper Columbia River,Threatened,6912,Methow River,Steelhead,Summer,2012,208.70,"9,535",46,2008-2011,David Grundy,09/29/2016 01:15:16 PM
Upper Columbia River,Threatened,6912,Methow River,Steelhead,Summer,2013,208.70,"19,865",95,2009-2012 Brood,David Grundy,09/29/2016 01:16:33 PM
Upper Columbia River,Threatened,6912,Methow River,Steelhead,Summer,2014,208.70,"25,353",121,2010-2013 Brood,David Grundy,09/29/2016 01:17:48 PM
Upper Columbia River,Threatened,6912,Methow River,Steelhead,Summer,2015,208.70,"19,834",95,2011-2014 Brood,David Grundy,09/29/2016 01:19:26 PM
Upper Columbia River,Threatened,6912,Methow River,Steelhead,Summer,2016,,"17,639",,2012-2015 Brood,David Grundy,08/16/2017 02:52:11 PM
Upper Columbia River,Threatened,6912,Methow River,Steelhead,Summer,2017,,"22,667",,2013-2016 Brood,David Grundy,09/19/2018 09:28:50 AM
Upper Columbia River,Threatened,6912,Methow River,Steelhead,Summer,2018,,"19,063",,2014-2017 Brood,David Grundy,09/23/2020 01:15:16 PM
